Fecha;Cierre;Apertura
08-feb-2011;11.2;10.88
07-feb-2011;10.894;10.894
04-feb-2011;10.89;10.94
03-feb-2011;10.938;10.944
02-feb-2011;10.992;11.01
01-feb-2011;11.034;11.138
31-ene-2011;11.038;10.986
28-ene-2011;10.986;11.262
27-ene-2011;11.2;11.322
26-ene-2011;11.45;11.35
25-ene-2011;11.34;11.472
24-ene-2011;11.382;11.5
21-ene-2011;11.558;11.696
20-ene-2011;11.7;11.83
19-ene-2011;11.76;11.8
18-ene-2011;11.754;11.534
17-ene-2011;11.544;11.764
14-ene-2011;11.742;11.808
13-ene-2011;11.744;11.686
12-ene-2011;11.764;11.514
11-ene-2011;11.582;11.264
10-ene-2011;11.32;11.152
07-ene-2011;11.202;11.202
06-ene-2011;11.15;11.242
05-ene-2011;11.22;11.2
04-ene-2011;11.26;11.118
03-ene-2011;11.144;11.2
30-dic-2010;11.206;11.45
29-dic-2010;11.422;11.328
28-dic-2010;11.38;11.29
27-dic-2010;11.33;11.47
23-dic-2010;11.602;11.828
22-dic-2010;11.8;11.716
21-dic-2010;11.752;11.3
20-dic-2010;11.32;11.6
17-dic-2010;11.634;11.772
16-dic-2010;11.766;11.744
15-dic-2010;11.8;12.012
14-dic-2010;12.492;12.57
13-dic-2010;12.578;12.6
10-dic-2010;12.582;12.534
09-dic-2010;12.482;12.786
08-dic-2010;12.686;12.584
07-dic-2010;12.574;12.53
06-dic-2010;12.524;12.8
03-dic-2010;12.73;12.29
02-dic-2010;12.404;12.112
01-dic-2010;12.074;11.592
30-nov-2010;11.612;11.654
29-nov-2010;11.482;11.6
26-nov-2010;11.648;11.74
25-nov-2010;11.98;12.1
24-nov-2010;12.056;11.7
23-nov-2010;11.734;11.82
22-nov-2010;11.86;12.1
19-nov-2010;12;11.9
18-nov-2010;11.904;11.694
17-nov-2010;11.642;11.584
16-nov-2010;11.47;11.57
15-nov-2010;11.586;11.342
12-nov-2010;11.352;11.2
11-nov-2010;11.33;11.11
10-nov-2010;11.174;11.396
09-nov-2010;11.4;11.416
08-nov-2010;11.4;11.382
05-nov-2010;11.438;11.718
04-nov-2010;11.682;11.756
03-nov-2010;11.692;11.794
02-nov-2010;11.746;11.66
01-nov-2010;11.788;12.1
29-oct-2010;12.002;11.936
28-oct-2010;11.87;11.978
27-oct-2010;11.844;12.02
26-oct-2010;11.962;12.014
25-oct-2010;12.06;12.02
22-oct-2010;11.908;11.846
21-oct-2010;11.962;11.5
20-oct-2010;11.624;11.692
19-oct-2010;11.66;11.46
18-oct-2010;11.582;11.64
15-oct-2010;11.726;11.682
14-oct-2010;11.644;11.64
13-oct-2010;11.652;11.468
12-oct-2010;11.56;11.46
11-oct-2010;11.502;11.638
08-oct-2010;11.686;11.75
07-oct-2010;11.796;11.604
06-oct-2010;11.65;11.768
05-oct-2010;11.69;11.478
04-oct-2010;11.442;11.444
01-oct-2010;11.444;11.606
30-sep-2010;11.654;11.582
29-sep-2010;11.672;11.54
28-sep-2010;11.688;11.654
27-sep-2010;11.652;11.904
24-sep-2010;11.964;11.4
23-sep-2010;11.424;11.618
22-sep-2010;11.4;11.678
21-sep-2010;11.624;11.828
20-sep-2010;11.73;11.482
17-sep-2010;11.522;11.5
16-sep-2010;11.406;11.502
15-sep-2010;11.484;11.618
14-sep-2010;11.604;11.532
13-sep-2010;11.554;11.456
10-sep-2010;11.322;11.44
09-sep-2010;11.434;11.2
08-sep-2010;11.234;11
07-sep-2010;11.004;11.078
06-sep-2010;11.114;11.15
03-sep-2010;11.008;11.096
02-sep-2010;11.02;10.96
01-sep-2010;10.974;10.59
31-ago-2010;10.53;10.3
30-ago-2010;10.432;10.43
27-ago-2010;10.472;10.286
26-ago-2010;10.326;10.358
25-ago-2010;10.33;10.48
24-ago-2010;10.488;10.5
23-ago-2010;10.556;10.41
20-ago-2010;10.41;10.428
19-ago-2010;10.394;10.578
18-ago-2010;10.54;10.326
17-ago-2010;10.38;10.208
16-ago-2010;10.21;10.15
13-ago-2010;10.092;10.15
12-ago-2010;10.058;10.03
11-ago-2010;10.016;10.074
10-ago-2010;10.13;10.126
09-ago-2010;10.186;10.184
06-ago-2010;10.01;10.142
05-ago-2010;10.156;10.232
04-ago-2010;10.19;10.4
03-ago-2010;10.32;10.154
02-ago-2010;10.184;10.184
30-jul-2010;10.15;10.218
29-jul-2010;10.24;10.44
28-jul-2010;10.332;10.4
27-jul-2010;10.4;10.756
26-jul-2010;10.664;10.64
23-jul-2010;10.578;10.302
22-jul-2010;10.32;10
21-jul-2010;10.02;9.989
20-jul-2010;9.94;9.918
19-jul-2010;9.81;9.953
16-jul-2010;9.996;10.104
15-jul-2010;10.094;10.06
14-jul-2010;10.132;10.12
13-jul-2010;10.044;9.738
12-jul-2010;9.766;9.911
09-jul-2010;9.908;9.84
08-jul-2010;9.75;9.828
07-jul-2010;9.75;9.688
06-jul-2010;9.737;9.555
05-jul-2010;9.5;9.351
02-jul-2010;9.39;9.22
01-jul-2010;9.246;9.2
30-jun-2010;9.417;9.369
29-jun-2010;9.44;9.64
28-jun-2010;9.762;9.709
25-jun-2010;9.668;9.561
24-jun-2010;9.539;9.782
23-jun-2010;9.716;9.779
22-jun-2010;9.904;9.8
21-jun-2010;9.79;9.87
18-jun-2010;9.817;9.68
17-jun-2010;9.687;9.594
16-jun-2010;9.52;9.522
15-jun-2010;9.534;9.486
14-jun-2010;9.46;9.716
11-jun-2010;9.661;9.58
10-jun-2010;9.464;9.315
09-jun-2010;9.437;8.9
08-jun-2010;8.775;8.96
07-jun-2010;8.99;8.835
04-jun-2010;8.97;9.126
03-jun-2010;9.154;9.342
02-jun-2010;9.125;9.02
01-jun-2010;9.083;9.064
31-may-2010;9.083;9.08
28-may-2010;9.113;9.016
27-may-2010;8.908;8.868
26-may-2010;8.706;8.687
25-may-2010;8.565;8.549
24-may-2010;8.804;8.918
21-may-2010;8.786;8.672
20-may-2010;8.76;9.014
19-may-2010;8.929;9.045
18-may-2010;9.105;9.126
17-may-2010;9.012;8.934
14-may-2010;8.971;9.486
13-may-2010;9.555;9.696
12-may-2010;9.581;9.464
11-may-2010;9.6;9.233
10-may-2010;9.317;8.969
07-may-2010;8.542;8.512
06-may-2010;8.749;8.752
05-may-2010;8.762;9.007
04-may-2010;9.061;9.4
03-may-2010;9.422;9.218
30-abr-2010;9.326;9.44
29-abr-2010;9.468;9.1
28-abr-2010;9.142;9.397
27-abr-2010;9.514;9.708
26-abr-2010;9.767;9.8
23-abr-2010;9.755;9.687
22-abr-2010;9.662;9.72
21-abr-2010;9.752;9.916
20-abr-2010;9.839;9.836
19-abr-2010;9.758;9.613
16-abr-2010;9.706;9.87
15-abr-2010;9.922;9.986
14-abr-2010;9.987;9.85
13-abr-2010;9.866;9.806
12-abr-2010;9.887;9.98
09-abr-2010;9.894;9.8
08-abr-2010;9.78;9.744
07-abr-2010;9.816;9.92
06-abr-2010;10.064;9.98
01-abr-2010;9.941;9.8
31-mar-2010;9.761;9.756
30-mar-2010;9.8;9.922
29-mar-2010;9.922;9.898
26-mar-2010;9.9;9.942
25-mar-2010;9.947;9.813
24-mar-2010;9.77;9.898
23-mar-2010;9.796;9.816
22-mar-2010;9.8;9.75
19-mar-2010;9.758;9.668
18-mar-2010;9.65;9.684
17-mar-2010;9.708;9.61
16-mar-2010;9.382;9.329
15-mar-2010;9.276;9.4
12-mar-2010;9.32;9.29
11-mar-2010;9.29;9.327
10-mar-2010;9.268;9.16
09-mar-2010;9.144;9.186
08-mar-2010;9.14;9.18
05-mar-2010;9.101;8.94
04-mar-2010;8.876;8.78
03-mar-2010;8.807;8.736
02-mar-2010;8.808;8.8
01-mar-2010;8.862;8.728
26-feb-2010;8.662;8.611
25-feb-2010;8.594;8.6
24-feb-2010;8.597;8.517
23-feb-2010;8.461;8.554
22-feb-2010;8.515;8.728
19-feb-2010;8.732;8.444
18-feb-2010;8.486;8.598
17-feb-2010;8.611;8.714
16-feb-2010;8.657;8.628
15-feb-2010;8.587;8.56
12-feb-2010;8.53;8.6
11-feb-2010;8.445;8.6
10-feb-2010;8.522;8.551
09-feb-2010;8.578;8.42
08-feb-2010;8.499;8.594
05-feb-2010;8.619;8.401
04-feb-2010;8.454;8.842
03-feb-2010;8.853;9.139
02-feb-2010;9.198;9.242
01-feb-2010;9.241;9.071
29-ene-2010;9.127;9.073
28-ene-2010;9.056;8.966
27-ene-2010;8.8;8.868
26-ene-2010;8.948;8.776
25-ene-2010;8.788;8.8
22-ene-2010;8.88;8.92
21-ene-2010;8.942;9.134
20-ene-2010;9.052;9.153
19-ene-2010;9.163;8.964
18-ene-2010;8.99;8.957
15-ene-2010;8.951;8.986
14-ene-2010;8.967;8.891
13-ene-2010;8.862;8.704
12-ene-2010;8.711;8.758
11-ene-2010;8.789;8.718
08-ene-2010;8.638;8.595
07-ene-2010;8.608;8.734
06-ene-2010;8.736;8.732
05-ene-2010;8.732;8.784
04-ene-2010;8.79;8.696
30-dic-2009;8.678;8.7
29-dic-2009;8.678;8.694
28-dic-2009;8.656;8.68
23-dic-2009;8.6;8.702
22-dic-2009;8.648;8.664
21-dic-2009;8.686;8.756
18-dic-2009;8.74;8.756
17-dic-2009;8.73;8.9
16-dic-2009;8.986;8.868
15-dic-2009;8.916;8.782
14-dic-2009;8.786;8.8
11-dic-2009;8.74;8.56
10-dic-2009;8.554;8.396
09-dic-2009;8.254;8.4
08-dic-2009;8.312;8.516
07-dic-2009;8.572;8.49
04-dic-2009;8.524;8.528
03-dic-2009;8.52;8.516
02-dic-2009;8.458;8.5
01-dic-2009;8.56;8.576
30-nov-2009;8.486;8.56
27-nov-2009;8.478;8.31
26-nov-2009;8.496;8.55
25-nov-2009;8.616;8.618
24-nov-2009;8.49;8.282
23-nov-2009;8.366;8.328
20-nov-2009;8.296;8.348
19-nov-2009;8.348;8.632
18-nov-2009;8.52;8.474
17-nov-2009;8.488;8.54
16-nov-2009;8.452;8.6
13-nov-2009;8.59;8.614
12-nov-2009;8.588;8.572
11-nov-2009;8.576;8.57
10-nov-2009;8.482;8.614
09-nov-2009;8.66;8.402
06-nov-2009;8.448;8.42
05-nov-2009;8.458;8.23
04-nov-2009;8.262;8
03-nov-2009;7.974;7.8
02-nov-2009;7.862;7.802
30-oct-2009;8;7.968
29-oct-2009;8.044;7.902
28-oct-2009;7.986;7.968
27-oct-2009;7.97;7.802
26-oct-2009;7.822;7.898
23-oct-2009;7.896;7.98
22-oct-2009;7.92;7.822
21-oct-2009;7.916;7.84
20-oct-2009;7.896;8.06
19-oct-2009;8.01;7.902
16-oct-2009;7.86;7.93
15-oct-2009;7.94;7.91
14-oct-2009;7.942;7.858
13-oct-2009;7.864;7.95
12-oct-2009;7.94;7.912
09-oct-2009;7.892;7.98
08-oct-2009;7.96;7.908
07-oct-2009;7.844;7.806
06-oct-2009;7.83;7.722
05-oct-2009;7.72;7.64
02-oct-2009;7.708;7.6
01-oct-2009;7.714;7.844
30-sep-2009;7.842;8.07
29-sep-2009;8.006;8.096
28-sep-2009;8.058;8.018
25-sep-2009;7.946;8
24-sep-2009;8.012;8.082
23-sep-2009;8.078;7.93
22-sep-2009;7.93;8.02
21-sep-2009;8.078;8.06
18-sep-2009;8;8.002
17-sep-2009;7.988;8.188
16-sep-2009;8.116;7.92
15-sep-2009;7.726;7.636
14-sep-2009;7.646;7.446
11-sep-2009;7.554;7.416
10-sep-2009;7.406;7.524
09-sep-2009;7.558;7.42
08-sep-2009;7.446;7.438
07-sep-2009;7.45;7.36
04-sep-2009;7.304;7.26
03-sep-2009;7.284;7.354
02-sep-2009;7.386;7.41
01-sep-2009;7.49;7.656
31-ago-2009;7.592;7.478
28-ago-2009;7.48;7.462
27-ago-2009;7.374;7.52
26-ago-2009;7.496;7.49
25-ago-2009;7.526;7.5
24-ago-2009;7.574;7.766
21-ago-2009;7.604;7.45
20-ago-2009;7.41;7.47
19-ago-2009;7.5;7.464
18-ago-2009;7.514;7.448
17-ago-2009;7.46;7.652
14-ago-2009;7.66;7.66
13-ago-2009;7.692;7.558
12-ago-2009;7.564;7.498
11-ago-2009;7.55;7.654
10-ago-2009;7.66;7.772
07-ago-2009;7.69;7.538
06-ago-2009;7.556;7.69
05-ago-2009;7.514;7.672
04-ago-2009;7.666;7.666
03-ago-2009;7.656;7.54
31-jul-2009;7.548;7.492
30-jul-2009;7.556;7.45
29-jul-2009;7.372;7.4
28-jul-2009;7.424;7.484
27-jul-2009;7.558;7.698
24-jul-2009;7.616;7.58
23-jul-2009;7.56;7.38
22-jul-2009;7.34;7.36
21-jul-2009;7.4;7.144
20-jul-2009;7.144;6.96
17-jul-2009;6.934;7
16-jul-2009;6.962;6.844
15-jul-2009;6.83;6.744
14-jul-2009;6.76;6.732
13-jul-2009;6.704;6.622
10-jul-2009;6.654;6.72
09-jul-2009;6.698;6.666
08-jul-2009;6.64;6.6
07-jul-2009;6.61;6.46
06-jul-2009;6.61;6.608
03-jul-2009;6.706;6.77
02-jul-2009;6.762;6.96
01-jul-2009;6.98;6.84
30-jun-2009;6.834;6.766
29-jun-2009;6.754;6.638
26-jun-2009;6.678;6.768
25-jun-2009;6.754;6.7
24-jun-2009;6.722;6.5
23-jun-2009;6.55;6.614
22-jun-2009;6.598;6.698
19-jun-2009;6.734;6.646
18-jun-2009;6.72;6.812
17-jun-2009;6.78;6.802
16-jun-2009;6.8;6.81
15-jun-2009;6.814;6.964
12-jun-2009;7.002;7.142
11-jun-2009;7.144;6.86
10-jun-2009;6.86;6.84
09-jun-2009;6.526;6.54
08-jun-2009;6.462;6.388
05-jun-2009;6.454;6.412
04-jun-2009;6.406;6.48
03-jun-2009;6.43;6.62
02-jun-2009;6.548;6.34
01-jun-2009;6.394;6.38
29-may-2009;6.364;6.258
28-may-2009;6.204;6.29
27-may-2009;6.334;6.324
26-may-2009;6.324;6.184
25-may-2009;6.242;6.278
22-may-2009;6.212;6.242
21-may-2009;6.238;6.3
20-may-2009;6.39;6.418
19-may-2009;6.36;6.368
18-may-2009;6.39;6.53
15-may-2009;6.528;6.6
14-may-2009;6.644;6.706
13-may-2009;6.592;6.78
12-may-2009;6.726;6.532
11-may-2009;6.506;6.52
08-may-2009;6.548;6.424
07-may-2009;6.472;6.606
06-may-2009;6.624;6.69
05-may-2009;6.61;6.584
04-may-2009;6.52;6.64
30-abr-2009;6.478;6.57
29-abr-2009;6.48;6.42
28-abr-2009;6.326;6.4
27-abr-2009;6.48;6.538
24-abr-2009;6.586;6.5
23-abr-2009;6.666;6.65
22-abr-2009;6.698;6.286
21-abr-2009;6.38;6.172
20-abr-2009;6.276;6.57
17-abr-2009;6.57;6.43
16-abr-2009;6.592;6.724
15-abr-2009;6.67;6.532
14-abr-2009;6.576;6.52
09-abr-2009;6.55;6.4
08-abr-2009;6.34;6.228
07-abr-2009;6.29;6.404
06-abr-2009;6.34;6.526
03-abr-2009;6.45;6.4
02-abr-2009;6.502;6.216
01-abr-2009;6.142;5.88
31-mar-2009;5.87;5.694
30-mar-2009;5.638;5.576
27-mar-2009;5.754;5.6
26-mar-2009;5.648;5.658
25-mar-2009;5.602;5.408
24-mar-2009;5.348;5.456
23-mar-2009;5.402;5.538
20-mar-2009;5.498;5.4
19-mar-2009;5.446;5.45
18-mar-2009;5.396;5.38
17-mar-2009;5.316;5.26
16-mar-2009;5.268;5.288
13-mar-2009;5.146;5.26
12-mar-2009;5.208;5.26
11-mar-2009;5.188;5.058
10-mar-2009;5.108;5.02
09-mar-2009;4.92;5.02
06-mar-2009;5.058;4.952
05-mar-2009;4.952;5.4
04-mar-2009;5.522;5.746
03-mar-2009;5.708;5.73
02-mar-2009;5.73;5.85
27-feb-2009;5.986;5.9
26-feb-2009;5.89;5.838
25-feb-2009;5.832;5.976
24-feb-2009;5.916;5.766
23-feb-2009;5.854;5.918
20-feb-2009;5.842;6
19-feb-2009;6.034;5.992
18-feb-2009;5.95;6.002
17-feb-2009;5.956;6.244
16-feb-2009;6.3;6.276
13-feb-2009;6.34;6.258
12-feb-2009;6.2;6.372
11-feb-2009;6.428;6.16
10-feb-2009;6.256;6.402
09-feb-2009;6.482;6.278
06-feb-2009;6.29;6.176
05-feb-2009;6.122;6.096
04-feb-2009;6.142;5.954
03-feb-2009;5.918;5.956
02-feb-2009;5.9;5.854
30-ene-2009;5.976;5.852
29-ene-2009;5.852;5.96
28-ene-2009;5.982;5.918
27-ene-2009;5.846;5.88
26-ene-2009;5.88;5.808
23-ene-2009;5.84;5.666
22-ene-2009;5.684;5.78
21-ene-2009;5.714;5.544
20-ene-2009;5.544;5.682
19-ene-2009;5.736;5.88
16-ene-2009;5.806;5.664
15-ene-2009;5.586;5.85
14-ene-2009;5.822;6.13
13-ene-2009;5.96;5.92
12-ene-2009;5.98;6.1
09-ene-2009;6.06;6.254
08-ene-2009;6.17;6.486
07-ene-2009;6.532;6.832
06-ene-2009;6.85;6.772
05-ene-2009;6.594;6.69
02-ene-2009;6.688;6.4
30-dic-2008;6.266;6.2
29-dic-2008;6.178;6.28
23-dic-2008;6.286;6.204
22-dic-2008;6.226;6.43
19-dic-2008;6.43;6.198
18-dic-2008;6.22;6.238
17-dic-2008;6.272;6.37
16-dic-2008;6.286;6.418
15-dic-2008;6.334;6.2
12-dic-2008;6.166;5.952
11-dic-2008;6.104;5.9
10-dic-2008;5.84;5.81
09-dic-2008;5.82;5.598
08-dic-2008;5.6;5.286
05-dic-2008;5.07;5.322
04-dic-2008;5.388;5.14
03-dic-2008;5.18;5.2
02-dic-2008;5.2;5
01-dic-2008;5.138;5.264
28-nov-2008;5.26;5.31
27-nov-2008;5.35;5.272
26-nov-2008;5.22;5.21
25-nov-2008;5.258;5.174
24-nov-2008;5.212;4.88
21-nov-2008;4.738;4.88
20-nov-2008;4.832;4.798
19-nov-2008;4.864;5
18-nov-2008;4.982;5
17-nov-2008;4.994;5.028
14-nov-2008;5.04;5.302
13-nov-2008;5.18;5.22
12-nov-2008;5.292;5.414
11-nov-2008;5.282;5.418
10-nov-2008;5.474;5.704
07-nov-2008;5.59;5.42
06-nov-2008;5.46;5.462
05-nov-2008;5.57;5.52
04-nov-2008;5.626;5.492
03-nov-2008;5.446;5.388
31-oct-2008;5.272;5.136
30-oct-2008;5.122;5.208
29-oct-2008;5.116;5.3
28-oct-2008;4.848;5.014
27-oct-2008;4.978;4.926
24-oct-2008;5.076;5.01
23-oct-2008;5.19;5.276
22-oct-2008;5.314;5.55
21-oct-2008;5.588;5.806
20-oct-2008;5.7;5.506
17-oct-2008;5.562;5.552
16-oct-2008;5.25;5.3
15-oct-2008;5.494;5.6
14-oct-2008;5.58;6.1
13-oct-2008;5.966;5.646
10-oct-2008;5.4;5.228
09-oct-2008;5.478;5.508
08-oct-2008;5.478;5.356
07-oct-2008;5.588;5.588
06-oct-2008;5.458;5.718
03-oct-2008;5.818;5.658
02-oct-2008;5.672;5.714
01-oct-2008;5.78;5.95
30-sep-2008;5.938;6
29-sep-2008;6.212;6.392
26-sep-2008;6.376;6.44
25-sep-2008;6.494;6.38
24-sep-2008;6.342;6.23
23-sep-2008;6.226;6.222
22-sep-2008;6.192;6.18
19-sep-2008;6.3;6.042
18-sep-2008;5.764;5.838
17-sep-2008;5.808;5.94
16-sep-2008;5.754;5.588
15-sep-2008;5.55;5.4
12-sep-2008;5.652;5.642
11-sep-2008;5.532;5.62
10-sep-2008;5.618;5.7
09-sep-2008;5.632;5.92
08-sep-2008;6.032;6.2
05-sep-2008;5.958;6.11
04-sep-2008;6.134;6.426
03-sep-2008;6.41;6.6
02-sep-2008;6.628;6.384
01-sep-2008;6.358;6.36
29-ago-2008;6.372;6.194
28-ago-2008;6.19;6.18
27-ago-2008;6.198;6.412
26-ago-2008;6.372;6.09
25-ago-2008;6.112;6.142
22-ago-2008;6.21;5.93
21-ago-2008;5.922;6.008
20-ago-2008;6.128;6.052
19-ago-2008;6.006;6.222
18-ago-2008;6.3;6.382
15-ago-2008;6.38;6.342
14-ago-2008;6.28;6.226
13-ago-2008;6.202;6.54
12-ago-2008;6.618;6.634
11-ago-2008;6.684;6.4
08-ago-2008;6.414;6.324
07-ago-2008;6.36;6.3
06-ago-2008;6.412;6.32
05-ago-2008;6.312;6.008
04-ago-2008;6.012;5.902
01-ago-2008;5.972;6
31-jul-2008;6.21;6.11
30-jul-2008;6.106;6.222
29-jul-2008;6.102;5.99
28-jul-2008;6.058;6
25-jul-2008;5.984;6.06
24-jul-2008;6.136;6.3
23-jul-2008;6.084;5.96
22-jul-2008;5.858;5.996
21-jul-2008;6.08;6.06
18-jul-2008;6.084;5.93
17-jul-2008;5.982;5.798
16-jul-2008;5.66;5.438
15-jul-2008;5.45;5.654
14-jul-2008;5.694;5.634
11-jul-2008;5.578;5.866
10-jul-2008;5.824;5.786
09-jul-2008;5.904;5.7
08-jul-2008;5.624;5.412
07-jul-2008;5.546;5.55
04-jul-2008;5.498;5.65
03-jul-2008;5.65;5.538
02-jul-2008;5.65;5.67
01-jul-2008;5.678;5.848
30-jun-2008;5.852;5.57
27-jun-2008;5.676;5.622
26-jun-2008;5.622;5.83
25-jun-2008;5.822;5.818
24-jun-2008;5.836;5.856
23-jun-2008;5.89;5.966
20-jun-2008;6;6.14
19-jun-2008;6.102;5.926
18-jun-2008;5.942;6.016
17-jun-2008;6.016;6.014
16-jun-2008;6.014;6.036
13-jun-2008;6.034;6.068
12-jun-2008;6.114;6.082
11-jun-2008;6.102;6.258
10-jun-2008;6.2;6.174
09-jun-2008;6.26;6.184
06-jun-2008;6.214;6.42
05-jun-2008;6.482;6.49
04-jun-2008;6.466;6.458
03-jun-2008;6.446;6.18
30-may-2008;6.324;6.224
29-may-2008;6.214;6.346
28-may-2008;6.34;6.35
27-may-2008;6.306;6.5
26-may-2008;6.468;6.478
23-may-2008;6.494;6.704
22-may-2008;6.698;6.66
21-may-2008;6.726;6.898
20-may-2008;6.856;6.986
19-may-2008;7.05;7.096
16-may-2008;7.08;7.178
15-may-2008;7.12;6.946
14-may-2008;7.014;6.974
13-may-2008;6.96;7.05
12-may-2008;6.98;6.85
09-may-2008;6.962;7
08-may-2008;7.048;7.078
07-may-2008;7.132;7.152
06-may-2008;7.138;7.216
05-may-2008;7.22;7.182
02-may-2008;7.186;7.11
30-abr-2008;6.996;7.002
29-abr-2008;7.026;7.308
28-abr-2008;7.374;7.29
25-abr-2008;7.272;7.18
24-abr-2008;7.11;7.176
23-abr-2008;7.176;7.166
22-abr-2008;7.164;7.288
21-abr-2008;7.364;7.512
18-abr-2008;7.494;7.33
17-abr-2008;7.282;7.388
16-abr-2008;7.318;7.208
15-abr-2008;7.154;7.122
14-abr-2008;7.124;7.312
11-abr-2008;7.328;7.458
10-abr-2008;7.372;7.29
09-abr-2008;7.38;7.262
08-abr-2008;7.314;7.474
07-abr-2008;7.482;7.578
04-abr-2008;7.506;7.474
03-abr-2008;7.412;7.69
02-abr-2008;7.614;7.5
01-abr-2008;7.516;6.932
31-mar-2008;7.038;7
28-mar-2008;7.108;7.232
27-mar-2008;7.24;7.2
26-mar-2008;7.2;6.94
25-mar-2008;7.02;6.802
20-mar-2008;6.606;6.45
19-mar-2008;6.586;6.684
18-mar-2008;6.624;6.586
17-mar-2008;6.48;6.438
14-mar-2008;6.636;6.626
13-mar-2008;6.622;6.636
12-mar-2008;6.73;6.722
11-mar-2008;6.604;6.502
10-mar-2008;6.482;6.494
07-mar-2008;6.568;6.534
06-mar-2008;6.626;6.712
05-mar-2008;6.706;6.602
04-mar-2008;6.564;6.752
03-mar-2008;6.716;6.77
29-feb-2008;6.87;6.876
28-feb-2008;7.052;7.086
27-feb-2008;7.088;6.99
26-feb-2008;7.032;7.05
25-feb-2008;7.014;6.96
22-feb-2008;6.908;6.822
21-feb-2008;6.89;6.856
20-feb-2008;6.836;6.86
19-feb-2008;6.914;6.8
18-feb-2008;6.77;6.684
15-feb-2008;6.69;6.85
14-feb-2008;6.854;6.93
13-feb-2008;6.84;6.61
12-feb-2008;6.678;6.362
11-feb-2008;6.292;6.454
08-feb-2008;6.532;6.538
07-feb-2008;6.548;6.512
06-feb-2008;6.526;6.264
05-feb-2008;6.458;6.75
04-feb-2008;6.88;7.074
01-feb-2008;6.99;6.798
31-ene-2008;6.7;6.872
30-ene-2008;6.914;7.1
29-ene-2008;7.19;7.232
28-ene-2008;7.236;7.122
25-ene-2008;7.22;7.558
24-ene-2008;7.338;7.2
23-ene-2008;6.778;7.2
22-ene-2008;6.994;6.266
21-ene-2008;6.526;6.9
18-ene-2008;6.974;6.8
17-ene-2008;6.77;6.718
16-ene-2008;6.67;6.41
15-ene-2008;6.4;6.984
14-ene-2008;7.02;6.948
11-ene-2008;6.96;6.992
10-ene-2008;7.028;7.122
09-ene-2008;7.016;7.26
08-ene-2008;7.476;7.302
07-ene-2008;7.426;7.482
04-ene-2008;7.68;8.076
03-ene-2008;8.238;8.446
02-ene-2008;8.434;8.41
28-dic-2007;8.404;8.424
27-dic-2007;8.46;8.502
21-dic-2007;8.5;8.536
20-dic-2007;8.468;8.492
19-dic-2007;8.492;8.706
18-dic-2007;8.704;8.796
17-dic-2007;8.75;8.992
14-dic-2007;9.062;9.018
13-dic-2007;9.004;9.398
12-dic-2007;9.44;9.35
11-dic-2007;9.95;9.642
10-dic-2007;9.624;9.526
07-dic-2007;9.542;9.41
06-dic-2007;9.396;9.43
05-dic-2007;9.4;9.5
04-dic-2007;9.42;9.63
03-dic-2007;9.6;9.552
30-nov-2007;9.524;9.922
29-nov-2007;10.05;10.2
28-nov-2007;10.17;9.81
27-nov-2007;9.724;9.796
26-nov-2007;9.796;9.982
23-nov-2007;9.902;9.96
22-nov-2007;9.934;9.954
21-nov-2007;9.9;9.78
20-nov-2007;9.864;9.558
19-nov-2007;9.48;9.742
16-nov-2007;9.73;9.926
15-nov-2007;9.988;10.11
14-nov-2007;10.11;10.15
13-nov-2007;10;10.17
12-nov-2007;10.25;10.12
09-nov-2007;10.24;10.54
08-nov-2007;10.49;10.53
07-nov-2007;10.65;10.5
06-nov-2007;10.45;10.48
05-nov-2007;10.41;10.08
02-nov-2007;10.13;10.12
01-nov-2007;10.16;10.25
31-oct-2007;10.27;10.01
30-oct-2007;10;9.896
29-oct-2007;9.968;10.1
26-oct-2007;10.04;10.03
25-oct-2007;10.01;10.05
24-oct-2007;9.94;10.29
23-oct-2007;10.31;10.01
22-oct-2007;10.01;9.81
19-oct-2007;10.01;10
18-oct-2007;10.04;9.93
17-oct-2007;9.99;9.866
16-oct-2007;9.842;9.704
15-oct-2007;9.72;9.776
12-oct-2007;9.774;9.63
11-oct-2007;9.78;9.762
10-oct-2007;9.754;9.774
09-oct-2007;9.77;9.75
08-oct-2007;9.776;9.8
05-oct-2007;9.93;9.766
04-oct-2007;9.8;9.778
03-oct-2007;9.788;9.846
02-oct-2007;9.852;9.69
01-oct-2007;9.606;9.16
28-sep-2007;9.452;9.35
27-sep-2007;9.38;9.356
26-sep-2007;9.284;9.114
25-sep-2007;9.06;9.19
24-sep-2007;9.266;9.178
21-sep-2007;9.18;9.16
20-sep-2007;9.188;9.22
19-sep-2007;9.24;8.988
18-sep-2007;8.602;8.544
17-sep-2007;8.58;8.662
14-sep-2007;8.722;8.786
13-sep-2007;8.868;8.73
12-sep-2007;8.744;8.536
11-sep-2007;8.494;8.29
10-sep-2007;8.238;8.402
07-sep-2007;8.396;8.652
06-sep-2007;8.652;8.738
05-sep-2007;8.718;8.83
04-sep-2007;8.89;8.79
03-sep-2007;8.82;8.616
31-ago-2007;8.61;8.518
30-ago-2007;8.476;8.524
29-ago-2007;8.524;8.412
28-ago-2007;8.506;8.582
27-ago-2007;8.616;8.686
24-ago-2007;8.67;8.426
23-ago-2007;8.51;8.64
22-ago-2007;8.58;8.542
